index,stime,sites,pH,TN,TP,NH3,tempe,hun,DO,cond,COD,phFlag,TNFlag,TPFlag,NHFlag,temperFlag,turbiFlag,doxygenFlag,conductFlag,permangaFlag
12850,2020-01-07 16:00:00,i,8.385,8.82,0.57,5.789,21.125,13.122,0.7,464.14,5.7,0,0,0,1,0,0,0,0,0
12851,2020-01-07 20:00:00,i,8.375,8.95,0.57,5.767,20.95,12.765,0.61,460.282,5.6,0,0,0,1,0,0,0,0,0
12852,2020-01-08 00:00:00,i,8.378,8.8,0.6,5.744,20.675,12.225,0.43,442.115,5.4,0,0,0,1,0,0,0,0,0
12853,2020-01-08 04:00:00,i,8.355,8.13,0.57,5.722,20.475,12.038,0.402,435.045,5.2,0,0,0,1,0,0,0,0,0
12854,2020-01-08 08:00:00,i,8.357,7.9,0.54,5.7,20.875,12.49,0.732,430.928,5.1,0,0,0,0,0,0,0,0,0
12855,2020-01-08 12:00:00,i,8.343,7.79,0.54,5.59,21.733,10.31,2.463,390.143,5.1,0,0,0,0,0,0,0,0,0
12856,2020-01-08 16:00:00,i,8.343,6.59,0.38,2.89,21.025,12.878,3.59,337.418,4.9,0,0,0,0,0,0,0,0,0
12857,2020-01-08 20:00:00,i,8.337,7.34,0.42,4.67,20.5,12.895,0.708,425.662,4.8,0,0,0,0,0,0,0,0,0
12858,2020-01-09 00:00:00,i,8.362,7.84,0.51,5.057,20.275,12.823,0.395,452.575,4.9,0,0,0,1,0,0,0,0,0
12859,2020-01-09 04:00:00,i,8.36,8.35,0.51,5.443,20.1,13.808,1.652,448.415,5.0,0,0,0,1,0,0,0,0,0
12860,2020-01-09 08:00:00,i,8.348,8.11,0.51,5.83,20.4,12.567,0.727,436.352,5.3,0,0,0,0,0,0,0,0,0
12861,2020-01-09 12:00:00,i,8.352,7.73,0.48,5.37,20.8,10.252,3.968,378.497,4.8,0,0,0,0,0,0,0,0,0
12862,2020-01-09 16:00:00,i,8.312,6.96,0.36,2.81,20.625,10.56,3.145,383.048,4.8,0,0,0,0,0,0,0,0,0
12863,2020-01-09 20:00:00,i,8.438,9.2,0.54,2.84,20.25,15.568,1.155,428.24,6.1,0,0,0,1,0,0,0,0,0
12864,2020-01-10 00:00:00,i,8.465,12.57,0.75,2.87,19.9,14.525,0.49,425.378,8.1,0,0,0,1,0,0,0,0,0
12865,2020-01-10 04:00:00,i,8.472,12.97,0.84,2.9,19.675,13.878,1.762,409.88,8.3,0,0,0,1,0,0,0,0,0
12866,2020-01-10 08:00:00,i,8.422,11.015,0.85,2.93,19.825,11.738,2.235,381.245,8.8,0,1,0,1,0,0,0,0,0
12867,2020-01-10 12:00:00,i,8.352,9.06,0.6,2.96,20.675,13.908,4.035,352.645,6.0,0,0,0,1,0,0,0,0,0
12868,2020-01-10 16:00:00,i,8.44,11.34,0.68,2.99,23.9,11.725,6.368,210.31,7.4,0,0,0,1,0,0,0,0,0
12869,2020-01-10 20:00:00,i,8.142,11.34,0.68,3.02,25.85,12.567,6.798,210.035,7.4,0,0,0,1,0,0,0,0,0
12870,2020-01-11 00:00:00,i,8.412,11.355,0.85,3.05,20.15,16.463,0.31,419.55,9.3,0,1,0,1,0,0,0,0,0
12871,2020-01-11 04:00:00,i,8.29,11.37,0.83,3.08,24.725,12.325,4.322,205.64,8.9,0,1,0,1,0,0,0,0,0
12872,2020-01-11 08:00:00,i,7.448,11.385,0.83,3.11,28.15,7.54,6.075,320.726,8.9,0,1,0,1,0,0,0,1,0
12873,2020-01-11 12:00:00,i,8.095,11.4,0.74,3.14,21.6,14.612,2.572,435.812,7.4,0,0,0,1,0,0,0,0,0
12874,2020-01-11 16:00:00,i,8.407,10.48,0.67,3.17,24.35,7.228,4.375,224.808,6.8,0,0,0,1,0,0,0,0,0
12875,2020-01-11 20:00:00,i,7.61,10.48,0.67,3.2,26.85,11.012,5.342,228.848,6.8,0,0,0,1,0,0,0,0,0
12876,2020-01-12 00:00:00,i,8.352,11.05,0.73,3.23,20.475,16.188,1.12,462.87,7.2,0,0,0,1,0,0,0,0,0
12877,2020-01-12 04:00:00,i,8.45,12.1,0.76,3.26,23.625,9.595,4.498,238.505,7.9,0,0,0,1,0,0,0,0,0
12878,2020-01-12 08:00:00,i,8.108,12.1,0.76,3.29,25.975,19.965,6.225,237.705,7.9,0,0,0,1,0,0,0,0,0
12879,2020-01-12 12:00:00,i,7.545,12.1,0.76,3.32,29.025,11.473,6.91,236.365,7.9,0,0,0,1,0,0,0,1,0
12880,2020-01-12 16:00:00,i,7.333,12.1,0.76,3.35,29.25,11.51,6.905,235.026,7.9,0,0,0,1,0,0,0,1,0
12881,2020-01-12 20:00:00,i,7.395,12.1,0.76,3.38,28.9,11.552,6.943,233.686,7.9,0,0,0,1,0,0,0,1,0
12882,2020-01-13 00:00:00,i,7.535,12.1,0.76,3.41,28.425,11.57,6.995,232.347,7.9,0,0,0,1,0,0,0,1,0
12883,2020-01-13 04:00:00,i,7.68,12.1,0.76,3.44,28.6,11.58,6.998,231.007,7.9,0,0,0,1,0,0,0,1,0
12884,2020-01-13 08:00:00,i,7.575,12.1,0.76,3.47,29.275,11.598,6.925,229.668,7.9,0,0,0,1,0,0,0,1,0
12885,2020-01-13 12:00:00,i,7.58,12.1,0.76,3.5,28.675,11.598,6.988,228.328,7.9,0,0,0,1,0,0,0,1,0
12886,2020-01-13 16:00:00,i,7.575,12.1,0.76,3.53,28.325,11.5,7.01,226.988,7.9,0,0,0,1,0,0,0,1,0
12887,2020-01-13 20:00:00,i,7.67,12.1,0.76,3.56,26.75,11.495,7.195,225.649,7.9,0,0,0,1,0,0,0,1,0
12888,2020-01-14 00:00:00,i,7.778,12.1,0.76,3.59,25.45,11.503,7.34,224.309,7.9,0,0,0,1,0,0,0,1,0
12889,2020-01-14 04:00:00,i,7.868,12.1,0.76,3.62,24.7,11.5,7.43,222.97,7.9,0,0,0,1,0,0,0,1,0
12890,2020-01-14 08:00:00,i,7.928,12.1,0.76,3.65,24.025,23.015,6.382,221.63,7.9,0,0,0,1,0,0,0,0,0
12891,2020-01-14 12:00:00,i,8.188,12.1,0.76,3.68,19.95,19.798,1.838,413.052,8.6,0,0,0,1,0,0,0,0,0
12892,2020-01-14 16:00:00,i,8.145,8.06,0.95,3.71,20.125,16.768,2.655,369.53,5.8,0,0,0,0,0,0,0,0,0
12893,2020-01-14 20:00:00,i,8.202,10.16,0.74,4.55,19.425,19.862,2.235,393.365,6.0,0,0,0,1,0,0,0,0,0
12894,2020-01-15 00:00:00,i,8.27,9.32,0.59,5.39,19.15,19.86,2.558,396.04,6.3,0,0,0,0,0,0,0,0,0
12895,2020-01-15 04:00:00,i,8.342,10.82,0.73,5.379,18.875,19.478,2.358,429.213,7.6,0,0,0,1,0,0,0,0,0
12896,2020-01-15 08:00:00,i,8.315,11.92,0.75,5.368,19.175,19.135,2.355,432.862,7.7,0,0,0,1,0,0,0,0,0
12897,2020-01-15 12:00:00,i,8.225,10.75,0.68,5.356,19.8,17.14,2.195,411.435,7.3,0,0,0,1,0,0,0,0,0
12898,2020-01-15 16:00:00,i,8.21,10.62,0.66,5.345,19.625,15.72,2.128,394.862,6.9,0,0,0,1,0,0,0,0,0
12899,2020-01-15 20:00:00,i,8.222,10.01,0.59,5.334,19.425,17.175,2.07,396.84,6.6,0,0,0,1,0,0,0,0,0
12900,2020-01-16 00:00:00,i,8.248,10.05,0.58,5.323,19.175,18.322,1.92,396.097,6.6,0,0,0,1,0,0,0,0,0
12901,2020-01-16 04:00:00,i,8.312,11.24,0.63,5.312,19.025,17.553,1.81,418.628,7.4,0,0,0,1,0,0,0,0,0
12902,2020-01-16 08:00:00,i,8.312,11.99,0.68,5.301,19.35,19.092,1.64,431.178,7.5,0,0,0,1,0,0,0,0,0
12903,2020-01-16 12:00:00,i,8.265,11.71,0.71,5.289,20.525,16.59,1.54,416.25,7.3,0,0,0,1,0,0,0,0,0
12904,2020-01-16 16:00:00,i,8.185,10.48,0.65,5.278,20.45,15.328,1.492,393.155,7.1,0,0,0,1,0,0,0,0,0
12905,2020-01-16 20:00:00,i,8.17,10.02,0.61,5.267,20.175,16.505,1.162,389.818,6.3,0,0,0,1,0,0,0,0,0
12906,2020-01-17 00:00:00,i,8.225,10.29,1.15,5.256,19.825,18.415,1.078,401.825,6.7,0,0,0,1,0,0,0,0,0
12907,2020-01-17 04:00:00,i,8.262,11.05,0.66,5.245,19.575,17.32,1.49,398.27,7.2,0,0,0,1,0,0,0,0,0
12908,2020-01-17 08:00:00,i,8.255,10.93,0.65,5.234,19.425,15.812,1.568,411.763,6.3,0,0,0,1,0,0,0,0,0
12909,2020-01-17 12:00:00,i,8.228,10.95,0.65,5.222,19.4,16.542,1.38,402.998,6.9,0,0,0,1,0,0,0,0,0
12910,2020-01-17 16:00:00,i,8.175,9.8,0.58,5.211,19.175,15.935,1.93,376.818,6.5,0,0,0,1,0,0,0,0,0
12911,2020-01-17 20:00:00,i,8.15,8.88,0.52,5.2,18.825,23.212,1.868,367.545,5.8,0,0,0,0,0,0,0,0,0
12912,2020-01-18 00:00:00,i,8.195,8.12,0.48,4.17,18.2,30.862,5.067,328.828,5.5,0,0,0,0,0,0,0,0,0
12913,2020-01-18 04:00:00,i,8.165,6.62,0.35,3.04,17.975,22.112,5.43,298.72,4.1,0,0,0,0,0,0,0,0,0
12914,2020-01-18 08:00:00,i,8.162,5.83,0.28,2.04,17.875,19.625,6.345,293.41,3.6,0,0,0,0,0,0,0,0,0
12915,2020-01-18 12:00:00,i,8.132,5.32,0.26,1.66,18.1,21.86,6.258,291.425,3.1,0,0,0,0,0,0,0,0,0
12916,2020-01-18 16:00:00,i,8.087,5.74,0.26,1.83,18.275,20.46,6.412,303.045,3.5,0,0,0,0,0,0,0,0,0
12917,2020-01-18 20:00:00,i,8.1,5.79,0.26,1.83,18.0,20.588,5.992,298.552,3.3,0,0,0,0,0,0,0,0,0
12918,2020-01-19 00:00:00,i,8.095,6.15,0.28,2.13,17.825,21.143,5.952,306.108,3.5,0,0,0,0,0,0,0,0,0
12919,2020-01-19 04:00:00,i,8.07,6.15,0.28,2.2,17.65,18.935,6.292,304.232,3.3,0,0,0,0,0,0,0,0,0
12920,2020-01-19 08:00:00,i,8.055,5.43,0.26,1.69,17.9,18.532,6.14,311.862,3.5,0,0,0,0,0,0,0,0,0
12921,2020-01-19 12:00:00,i,8.07,8.09,0.39,4.16,19.15,24.053,6.262,368.035,5.1,0,0,0,0,0,0,0,0,0
12922,2020-01-19 16:00:00,i,8.062,10.83,0.52,3.673,19.375,25.128,5.54,372.088,7.0,0,0,0,1,0,0,0,0,0
12923,2020-01-19 20:00:00,i,8.048,10.4,0.51,3.187,19.025,24.2,7.123,359.847,6.8,0,0,0,1,0,0,0,0,0
12924,2020-01-20 00:00:00,i,7.988,6.64,0.34,2.7,18.45,20.512,7.67,311.308,4.2,0,0,0,0,0,0,0,0,0
12925,2020-01-20 04:00:00,i,7.983,6.01,0.31,2.17,18.3,20.902,8.412,299.8,3.8,0,0,0,0,0,0,0,0,0
12926,2020-01-20 08:00:00,i,7.972,5.25,0.27,1.69,18.375,18.618,8.008,302.058,3.7,0,0,0,0,0,0,0,0,0
12927,2020-01-20 12:00:00,i,7.945,5.36,0.26,1.48,19.075,18.985,7.603,300.798,3.1,0,0,0,0,0,0,0,0,0
12928,2020-01-20 16:00:00,i,7.913,5.24,0.27,1.52,19.275,20.298,7.11,308.335,3.2,0,0,0,0,0,0,0,0,0
12929,2020-01-20 20:00:00,i,7.953,6.51,0.26,1.67,18.6,21.428,6.29,313.102,3.4,0,0,0,0,0,0,0,0,0
12930,2020-01-21 00:00:00,i,7.988,5.88,0.27,1.91,18.175,21.502,7.677,319.58,3.5,0,0,0,0,0,0,0,0,0
12931,2020-01-21 04:00:00,i,8.007,6.31,0.29,2.52,17.95,22.045,6.915,321.07,3.9,0,0,0,0,0,0,0,0,0
12932,2020-01-21 08:00:00,i,7.96,6.19,0.33,2.04,18.075,22.262,7.85,304.59,4.0,0,0,0,0,0,0,0,0,0
12933,2020-01-21 12:00:00,i,7.882,5.55,0.27,1.72,19.175,17.568,8.382,308.785,3.5,0,0,0,0,0,0,0,0,0
12934,2020-01-21 16:00:00,i,7.85,5.44,0.26,1.65,19.075,12.433,7.698,303.312,3.5,0,0,0,0,0,0,0,0,0
12935,2020-01-21 20:00:00,i,7.88,5.34,0.25,1.56,18.7,12.73,6.445,303.285,3.4,0,0,0,0,0,0,0,0,0
12936,2020-01-22 00:00:00,i,7.91,5.72,0.26,1.81,18.5,12.992,8.442,313.81,3.5,0,0,0,0,0,0,0,0,0
12937,2020-01-22 04:00:00,i,7.91,6.13,0.28,2.19,18.3,14.168,8.008,309.165,3.7,0,0,0,0,0,0,0,0,0
12938,2020-01-22 08:00:00,i,7.875,5.56,0.26,1.69,18.55,12.452,8.522,304.378,4.0,0,0,0,0,0,0,0,0,0
12939,2020-01-22 12:00:00,i,7.84,5.19,0.25,1.52,18.875,11.695,8.345,310.99,3.3,0,0,0,0,0,0,0,0,0
12940,2020-01-22 16:00:00,i,7.855,5.17,0.26,1.55,18.975,11.975,7.663,313.582,3.4,0,0,0,0,0,0,0,0,0
12941,2020-01-22 20:00:00,i,7.85,5.37,0.26,1.71,18.775,12.672,8.038,311.63,3.6,0,0,0,0,0,0,0,0,0
12942,2020-01-23 00:00:00,i,7.86,5.6,0.27,1.82,18.7,12.143,8.252,312.393,3.8,0,0,0,0,0,0,0,0,0
12943,2020-01-23 04:00:00,i,7.852,6.21,0.29,2.18,18.625,11.873,7.96,310.065,4.0,0,0,0,0,0,0,0,0,0
12944,2020-01-23 08:00:00,i,7.83,5.23,0.26,1.53,18.875,11.497,8.41,298.828,3.0,0,0,0,0,0,0,0,0,0
12945,2020-01-23 12:00:00,i,7.828,4.96,0.25,1.33,19.975,10.382,7.442,297.295,3.2,0,0,0,0,0,0,0,0,0
12946,2020-01-23 16:00:00,i,7.792,5.1,0.46,1.3,20.3,10.565,7.785,289.25,3.2,0,0,0,0,0,0,0,0,0
12947,2020-01-23 20:00:00,i,7.77,5.0,0.33,1.36,20.1,10.788,7.595,290.158,3.2,0,0,0,0,0,0,0,0,0
12948,2020-01-24 00:00:00,i,7.77,5.06,0.27,1.38,19.8,10.41,7.3,292.482,3.2,0,0,0,0,0,0,0,0,0
12949,2020-01-24 04:00:00,i,7.758,5.25,0.29,1.51,19.575,10.058,7.698,287.968,3.3,0,0,0,0,0,0,0,0,0
12950,2020-01-24 08:00:00,i,7.738,4.92,0.28,1.27,19.45,9.868,7.777,282.52,2.8,0,0,0,0,0,0,0,0,0
12951,2020-01-24 12:00:00,i,7.755,4.9,0.26,1.18,19.475,9.18,8.36,288.865,3.3,0,0,0,0,0,0,0,0,0
12952,2020-01-24 16:00:00,i,7.758,5.07,0.26,1.37,19.475,9.19,8.165,294.832,3.3,0,0,0,0,0,0,0,0,0
12953,2020-01-24 20:00:00,i,7.785,5.47,0.28,1.62,19.3,8.665,7.688,296.032,3.7,0,0,0,0,0,0,0,0,0
12954,2020-01-25 00:00:00,i,7.802,5.38,0.27,1.64,19.075,8.18,7.475,300.47,3.4,0,0,0,0,0,0,0,0,0
12955,2020-01-25 04:00:00,i,7.81,5.02,0.27,1.51,18.925,7.89,7.605,298.487,3.4,0,0,0,0,0,0,0,0,0
12956,2020-01-25 08:00:00,i,7.76,4.98,0.25,1.25,19.175,7.392,7.825,287.68,3.6,0,0,0,0,0,0,0,0,0
12957,2020-01-25 12:00:00,i,7.738,4.77,0.25,1.18,19.7,7.335,8.32,284.32,3.1,0,0,0,0,0,0,0,0,0
12958,2020-01-25 16:00:00,i,7.755,4.85,0.25,1.14,19.65,7.443,8.272,281.263,3.3,0,0,0,0,0,0,0,0,0
12959,2020-01-25 20:00:00,i,7.738,4.77,0.25,1.21,19.4,8.232,7.813,255.598,3.2,0,0,0,0,0,0,0,0,0
12960,2020-01-26 00:00:00,i,7.84,6.65,0.34,2.57,19.125,9.63,6.275,250.825,5.2,0,0,0,0,0,0,0,0,0
12961,2020-01-26 04:00:00,i,7.882,10.38,0.55,3.915,18.9,12.042,6.758,277.242,6.7,0,0,0,1,0,0,0,0,0
12962,2020-01-26 08:00:00,i,7.818,10.54,0.59,5.26,18.725,14.61,6.765,234.4,6.4,0,0,0,0,0,0,0,0,0
12963,2020-01-26 12:00:00,i,7.888,9.58,0.56,4.57,18.6,14.115,6.37,259.392,6.9,0,0,0,0,0,0,0,0,0
12964,2020-01-26 16:00:00,i,7.925,9.79,0.53,4.32,18.625,11.98,6.395,300.442,6.8,0,0,0,0,0,0,0,0,0
12965,2020-01-26 20:00:00,i,7.978,10.82,0.51,4.68,18.425,9.695,5.835,355.315,6.0,0,0,0,0,0,0,0,0,0
12966,2020-01-27 00:00:00,i,8.003,10.71,0.55,4.64,18.05,7.972,5.975,361.74,7.4,0,0,0,0,0,0,0,0,0
12967,2020-01-27 04:00:00,i,8.008,10.93,0.6,4.43,17.55,6.402,7.585,371.905,7.5,0,0,0,0,0,0,0,0,0
12968,2020-01-27 08:00:00,i,7.905,8.78,0.47,3.17,17.55,5.272,5.775,337.292,6.0,0,0,0,0,0,0,0,0,0
12969,2020-01-27 12:00:00,i,7.825,7.45,0.4,2.42,18.85,4.652,7.08,333.432,5.0,0,0,0,0,0,0,0,0,0
12970,2020-01-27 16:00:00,i,7.802,6.69,0.36,2.22,18.95,4.365,7.055,326.08,4.6,0,0,0,0,0,0,0,0,0
12971,2020-01-27 20:00:00,i,7.855,6.87,0.36,2.33,18.25,4.315,7.722,325.425,4.6,0,0,0,0,0,0,0,0,0
12972,2020-01-28 00:00:00,i,7.885,6.27,0.35,2.27,17.675,3.86,7.798,319.862,4.4,0,0,0,0,0,0,0,0,0
12973,2020-01-28 04:00:00,i,7.88,6.51,0.34,2.27,17.175,3.577,8.142,307.342,4.5,0,0,0,0,0,0,0,0,0
12974,2020-01-28 08:00:00,i,7.868,5.49,0.3,1.65,17.125,3.54,7.165,282.325,4.3,0,0,0,0,0,0,0,0,0
12975,2020-01-28 12:00:00,i,7.822,4.97,0.27,1.22,17.4,3.392,8.105,286.57,3.6,0,0,0,0,0,0,0,0,0
12976,2020-01-28 16:00:00,i,7.83,5.42,0.38,1.58,17.5,3.282,6.678,302.275,3.7,0,0,0,0,0,0,0,0,0
12977,2020-01-28 20:00:00,i,7.85,5.62,0.51,1.59,16.975,3.398,8.4,289.595,3.7,0,0,0,0,0,0,0,0,0
12978,2020-01-29 00:00:00,i,7.905,6.06,0.32,1.91,16.45,3.33,7.048,293.518,3.9,0,0,0,0,0,0,0,0,0
12979,2020-01-29 04:00:00,i,7.935,5.83,0.3,1.83,16.0,3.17,6.955,293.12,3.7,0,0,0,0,0,0,0,0,0
12980,2020-01-29 08:00:00,i,7.902,5.66,0.28,1.51,16.125,2.958,7.958,282.295,4.0,0,0,0,0,0,0,0,0,0
12981,2020-01-29 12:00:00,i,7.805,5.25,0.26,1.21,17.925,2.912,8.198,280.16,3.4,0,0,0,0,0,0,0,0,0
12982,2020-01-29 16:00:00,i,7.742,5.22,0.27,1.19,18.25,2.94,7.562,280.93,3.4,0,0,0,0,0,0,0,0,0
12983,2020-01-29 20:00:00,i,7.797,5.44,0.29,1.33,17.2,2.863,7.693,284.53,3.6,0,0,0,0,0,0,0,0,0
12984,2020-01-30 00:00:00,i,7.85,5.72,0.29,1.49,16.325,2.653,7.875,287.343,3.6,0,0,0,0,0,0,0,0,0
12985,2020-01-30 04:00:00,i,7.902,5.67,0.27,1.53,15.725,2.422,8.365,281.735,3.6,0,0,0,0,0,0,0,0,0
12986,2020-01-30 08:00:00,i,8.04,5.59,0.27,1.39,15.7,5.415,7.732,281.928,3.8,0,0,0,0,0,0,0,0,0
12987,2020-01-30 12:00:00,i,8.288,5.5,0.26,1.11,17.475,15.455,6.71,286.592,3.3,0,0,0,0,0,0,0,0,0
12988,2020-01-30 16:00:00,i,8.238,5.34,0.27,1.16,17.825,16.862,6.43,280.972,3.4,0,0,0,0,0,0,0,0,0
12989,2020-01-30 20:00:00,i,8.302,5.32,0.27,1.23,16.85,17.725,6.453,287.392,3.4,0,0,0,0,0,0,0,0,0
12990,2020-01-31 00:00:00,i,8.32,5.71,0.26,1.38,16.15,17.102,6.23,285.578,3.4,0,0,0,0,0,0,0,0,0
12991,2020-01-31 04:00:00,i,8.36,5.75,0.31,1.41,15.55,15.885,6.285,283.038,3.3,0,0,0,0,0,0,0,0,0
12992,2020-01-31 08:00:00,i,8.372,5.92,0.27,1.3,15.625,14.528,6.49,282.762,3.7,0,0,0,0,0,0,0,0,0
12993,2020-01-31 12:00:00,i,8.308,5.57,0.26,1.17,17.325,14.185,6.632,284.535,3.3,0,0,0,0,0,0,0,0,0
12994,2020-01-31 16:00:00,i,8.245,5.37,0.27,1.14,17.6,16.233,6.575,282.705,3.4,0,0,0,0,0,0,0,0,0
12995,2020-01-31 20:00:00,i,8.302,5.71,0.33,1.31,16.725,17.315,6.388,288.368,3.0,0,0,0,0,0,0,0,0,0
12996,2020-02-01 00:00:00,i,8.317,5.55,0.27,1.34,15.95,15.315,6.302,283.75,3.4,0,0,0,0,0,0,0,0,0
12997,2020-02-01 04:00:00,i,8.342,5.42,0.25,1.25,15.475,13.9,6.502,283.562,4.0,0,0,0,0,0,0,0,0,0
12998,2020-02-01 08:00:00,i,8.37,5.26,0.24,1.14,15.625,13.145,6.725,282.51,3.8,0,0,0,0,0,0,0,0,0
12999,2020-02-01 12:00:00,i,8.265,5.27,0.25,1.01,17.325,13.61,6.78,281.275,3.3,0,0,0,0,0,0,0,0,0
13000,2020-02-01 16:00:00,i,8.268,5.88,0.25,1.17,17.475,15.5,6.62,283.245,3.5,0,0,0,0,0,0,0,0,0
13001,2020-02-01 20:00:00,i,8.292,5.61,0.26,1.18,16.925,15.725,6.595,286.903,3.7,0,0,0,0,0,0,0,0,0
13002,2020-02-02 00:00:00,i,8.312,5.57,0.26,1.2,16.3,14.445,6.445,284.708,3.5,0,0,0,0,0,0,0,0,0
13003,2020-02-02 04:00:00,i,8.312,5.5,0.25,1.19,15.925,12.882,6.52,280.49,3.3,0,0,0,0,0,0,0,0,0
13004,2020-02-02 08:00:00,i,8.338,5.51,0.25,1.2,16.075,12.108,6.505,289.95,3.9,0,0,0,0,0,0,0,0,0
13005,2020-02-02 12:00:00,i,8.35,5.36,0.24,1.09,16.3,12.858,6.72,291.385,3.6,0,0,0,0,0,0,0,0,0
13006,2020-02-02 16:00:00,i,8.31,5.53,0.25,1.14,16.475,13.843,6.698,290.118,3.5,0,0,0,0,0,0,0,0,0
13007,2020-02-02 20:00:00,i,8.288,5.54,0.25,1.21,16.35,14.02,6.602,291.245,3.5,0,0,0,0,0,0,0,0,0
13008,2020-02-03 00:00:00,i,8.295,5.54,0.26,1.4,16.2,13.282,6.392,291.935,3.7,0,0,0,0,0,0,0,0,0
13009,2020-02-03 04:00:00,i,8.278,7.37,0.26,1.36,15.95,12.262,6.192,283.572,3.4,0,0,0,0,0,0,0,0,0
13010,2020-02-03 08:00:00,i,8.278,5.23,0.25,1.19,16.075,11.628,6.138,282.893,3.9,0,0,0,0,0,0,0,0,0
13011,2020-02-03 12:00:00,i,8.285,5.37,0.23,1.12,16.45,12.418,6.38,287.095,3.5,0,0,0,0,0,0,0,0,0
13012,2020-02-03 16:00:00,i,8.228,5.05,0.23,1.06,16.525,12.96,6.34,280.032,3.4,0,0,0,0,0,0,0,0,0
13013,2020-02-03 20:00:00,i,8.235,5.13,0.24,1.1,16.3,13.392,6.105,264.948,3.4,0,0,0,0,0,0,0,0,0
13014,2020-02-04 00:00:00,i,8.225,5.05,0.23,1.14,16.15,12.702,6.012,265.84,3.4,0,0,0,0,0,0,0,0,0
13015,2020-02-04 04:00:00,i,8.215,5.38,0.23,1.2,16.025,13.455,6.172,266.898,3.4,0,0,0,0,0,0,0,0,0
13016,2020-02-04 08:00:00,i,8.218,5.06,0.23,1.02,16.075,13.292,6.242,273.122,3.9,0,0,0,0,0,0,0,0,0
13017,2020-02-04 12:00:00,i,8.248,5.0,0.22,1.0,16.425,13.257,6.57,277.263,3.5,0,0,0,0,0,0,0,0,0
13018,2020-02-04 16:00:00,i,8.228,5.62,0.24,1.35,16.6,14.355,6.09,299.41,3.5,0,0,0,0,0,0,0,0,0
13019,2020-02-04 20:00:00,i,8.202,6.03,0.25,1.79,16.5,15.163,5.725,306.268,3.8,0,0,0,0,0,0,0,0,0
13020,2020-02-05 00:00:00,i,8.18,6.35,0.28,2.01,16.425,15.435,5.392,307.272,4.1,0,0,0,0,0,0,0,0,0
13021,2020-02-05 04:00:00,i,8.158,6.11,0.27,1.9,16.275,15.825,5.14,301.555,3.8,0,0,0,0,0,0,0,0,0
13022,2020-02-05 08:00:00,i,8.175,5.68,0.27,1.5,16.425,17.532,5.432,294.178,4.2,0,0,0,0,0,0,0,0,0
13023,2020-02-05 12:00:00,i,8.202,5.27,0.24,1.17,16.725,14.175,6.705,288.71,3.6,0,0,0,0,0,0,0,0,0
13024,2020-02-05 16:00:00,i,8.178,5.18,0.26,1.1,16.775,16.242,6.482,285.088,3.6,0,0,0,0,0,0,0,0,0
13025,2020-02-05 20:00:00,i,8.162,5.07,0.27,1.08,16.5,17.088,6.085,283.422,3.6,0,0,0,0,0,0,0,0,0
13026,2020-02-06 00:00:00,i,8.182,5.18,0.27,1.28,16.0,15.445,5.502,293.525,3.6,0,0,0,0,0,0,0,0,0
13027,2020-02-06 04:00:00,i,8.202,5.09,0.28,1.28,15.625,15.78,5.57,286.093,3.6,0,0,0,0,0,0,0,0,0
13028,2020-02-06 08:00:00,i,8.233,5.0,0.26,1.08,15.85,14.542,5.838,284.648,4.2,0,0,0,0,0,0,0,0,0
13029,2020-02-06 12:00:00,i,8.208,4.7,0.24,0.99,16.525,13.5,5.935,290.035,3.6,0,0,0,0,0,0,0,0,0
13030,2020-02-06 16:00:00,i,8.175,4.89,0.26,1.1,16.6,15.285,5.995,285.915,3.7,0,0,0,0,0,0,0,0,0
13031,2020-02-06 20:00:00,i,8.142,4.63,0.26,0.97,16.5,15.645,5.742,286.653,3.7,0,0,0,0,0,0,0,0,0
13032,2020-02-07 00:00:00,i,8.125,5.26,0.26,1.27,16.3,14.685,5.965,291.59,3.7,0,0,0,0,0,0,0,0,0
13033,2020-02-07 04:00:00,i,8.11,5.18,0.26,1.34,16.125,13.635,5.215,289.332,3.6,0,0,0,0,0,0,0,0,0
13034,2020-02-07 08:00:00,i,8.095,5.08,0.27,1.13,16.275,13.522,5.835,278.528,4.1,0,0,0,0,0,0,0,0,0
13035,2020-02-07 12:00:00,i,8.11,4.66,0.26,1.13,16.775,13.008,6.8,275.202,3.6,0,0,0,0,0,0,0,0,0
13036,2020-02-07 16:00:00,i,8.07,4.43,0.26,0.79,17.15,14.36,7.085,272.795,3.4,0,0,0,0,0,0,0,0,0
13037,2020-02-07 20:00:00,i,8.077,4.72,0.29,0.95,16.725,15.215,6.082,278.76,3.6,0,0,0,0,0,0,0,0,0
13038,2020-02-08 00:00:00,i,8.09,4.91,0.27,0.95,16.475,13.99,5.645,283.575,3.8,0,0,0,0,0,0,0,0,0
13039,2020-02-08 04:00:00,i,8.082,5.01,0.4,0.54,16.3,14.76,5.778,278.308,3.6,0,0,0,0,0,0,0,0,0
13040,2020-02-08 08:00:00,i,8.09,4.83,0.29,1.04,16.375,13.832,5.75,277.73,3.6,0,0,0,0,0,0,0,0,0
13041,2020-02-08 12:00:00,i,8.1,4.97,0.28,1.19,17.05,13.375,5.93,276.825,3.6,0,0,0,0,0,0,0,0,0
13042,2020-02-08 16:00:00,i,8.072,4.97,0.28,1.09,17.2,14.735,5.99,272.222,3.6,0,0,0,0,0,0,0,0,0
